Year,NrPolicy,NrObject,Dt_Exp_Start,Dt_Exp_End,Time_on_book,Customer_Type,D_age,D_age_banded,BonusMalus,D_ZIP,Nr_payments,VEH_type,Veh_type1,Veh_type2,VEH_brand,Construct_year,Capacity,Nr_of_seats,Premium_earned,Sum_insured
2016,2875890,1,01/01/2016,31/12/2016,10,C,37,35 <=  x < 40,9,4760,1,1,private car,CAR,083,2007,1716,5,193.15974054,4177.8
2016,2875914,2,01/01/2016,01/07/2016,10,S,54,50 <=  x < 55,14,2615,2,1,private car,CAR,024,2003,1753,5,51.6732,2252.6198795
2016,2876024,1,01/01/2016,31/12/2016,10,C,47,45 <=  x < 50,18,4505,1,1,private car,CAR,008,2007,2497,5,300.74444015,12067.873202
2016,2876069,1,01/01/2016,31/12/2016,10,C,47,45 <=  x < 50,5,4481,1,123,taxi category A,CAR,047,2007,2874,5,598.49505313,11682.241096
2016,2876452,1,01/01/2016,28/08/2016,10,S,59,55 <=  x < 60,10,4445,1,1,private car,CAR,064,2012,2188,5,278.26047123,14498.630137
2016,2876792,1,01/01/2016,11/08/2016,10,C,37,35 <=  x < 40,9,2200,1,51,driving school car,CAR,047,2011,1689,5,207.27330685,8165.4657534
2016,2877214,1,01/01/2016,31/12/2016,10,C,47,45 <=  x < 50,14,7960,1,1,private car,CAR,083,2013,1896,7,439.30965821,14781.476712
2016,2877220,1,01/01/2016,22/08/2016,10,S,46,45 <=  x < 50,10,2775,1,1,private car,CAR,064,2005,2489,6,58.183929212,1691.6438356
2016,2877418,1,01/01/2016,03/09/2016,10,C,96,95 <=  x < 100,13,4430,1,1,private car,CAR,056,2006,2270,2,19.123424658,771.91780822
2016,2877564,1,01/01/2016,31/12/2016,10,C,47,45 <=  x < 50,18,4505,1,1,private car,CAR,008,2007,2497,5,303.75188455,12437.297892
2016,2878006,1,01/01/2016,31/12/2016,10,C,47,45 <=  x < 50,9,4625,2,91,articulated vehicle,TRUCK,151,2007,0,2,1555.74422,24680.247014
2016,2878091,1,01/01/2016,31/12/2016,10,S,62,60 <=  x < 65,14,2640,1,1,private car,CAR,064,2007,1870,5,133.73386099,4289.3150685
2016,2878382,1,01/01/2016,31/12/2016,10,C,73,70 <=  x < 75,1,6104,1,123,taxi category A,CAR,047,2010,2148,5,938.8394434,14353.068493
2016,2878460,1,01/01/2016,31/12/2016,10,C,42,40 <=  x < 45,15,3700,1,123,taxi category A,CAR,056,2014,1686,5,228.40429344,10072.290411
2016,2878561,1,01/01/2016,31/12/2016,10,C,64,60 <=  x < 65,4,2461,1,123,taxi category A,CAR,047,2016,2148,8,593.2122612,8395.4520548
2016,2878673,1,01/01/2016,31/12/2016,10,C,54,50 <=  x < 55,20,6400,1,1,private car,CAR,083,2007,1896,5,192.9335286,3439.5342466
2016,2878820,1,01/01/2016,31/12/2016,10,C,45,45 <=  x < 50,14,5400,1,6,commercial car <3500 kg,PICKUP,049,2010,2977,3,27.693574938,5783.2876712
2016,2878869,1,01/01/2016,02/07/2016,10,C,47,45 <=  x < 50,16,2650,1,5,commercial car <3100 kg,PICKUP,053,2007,2953,3,107.41147397,6377.0982658
2016,2878953,1,01/01/2016,26/03/2016,9,C,50,50 <=  x < 55,9,3060,1,1,private car,CAR,064,2011,1870,5,98.416281644,8658.6054795
2016,2879736,1,01/01/2016,04/05/2016,10,C,47,45 <=  x < 50,13,3750,1,5,commercial car <3100 kg,PICKUP,053,2007,2283,5,25.300931507,1172.3753425
2016,2879850,1,01/01/2016,31/12/2016,10,C,47,45 <=  x < 50,9,7100,2,51,driving school car,CAR,079,2017,1364,5,325.3571639,13501.446575
2016,2880250,1,01/01/2016,31/12/2016,10,C,47,45 <=  x < 50,6,3070,2,1,private car,CAR,073,2006,1994,5,325.44243098,716.79452055
2016,2880310,1,01/01/2016,31/12/2016,10,C,77,75 <=  x < 80,10,2425,1,1,private car,CAR,102,2009,2476,9,170.33406738,3428.3835616
2016,2880524,1,01/01/2016,31/12/2016,10,C,47,45 <=  x < 50,12,4775,1,1,private car,CAR,056,2006,1686,2,60.337987761,1412.0630137
2016,2880701,1,01/01/2016,31/12/2016,10,S,46,45 <=  x < 50,5,8501,1,5,commercial car <3100 kg,PICKUP,024,2009,2496,3,145.98358126,3610.1589041
2016,2880992,1,01/01/2016,24/07/2016,10,C,47,45 <=  x < 50,17,5400,1,1,private car,CAR,003,2007,1600,5,90.533411507,6485.0761644
2016,2881291,1,01/01/2016,31/12/2016,10,C,47,45 <=  x < 50,5,6300,1,123,taxi category A,CAR,015,2015,1560,5,359.96473233,13440.230137
2016,2881329,1,01/01/2016,31/12/2016,10,C,47,45 <=  x < 50,11,3730,1,123,taxi category A,CAR,047,2008,2148,5,320.68761678,12800.142466
2016,2881658,1,01/01/2016,31/12/2016,10,C,47,45 <=  x < 50,6,4495,1,6,commercial car <3500 kg,PICKUP,015,2010,2446,9,119.79427457,2586.6082192
2016,2883305,1,01/01/2016,31/12/2016,10,C,47,45 <=  x < 50,11,2775,1,1,private car,CAR,013,2014,796,5,129.06944008,5357.1506849
2016,2883480,1,01/01/2016,26/06/2016,10,C,47,45 <=  x < 50,6,7520,1,1,private car,CAR,091,2013,1422,5,110.86437699,6444.4931507
2016,2883514,1,01/01/2016,31/12/2016,10,C,47,45 <=  x < 50,11,4775,1,1,private car,CAR,079,2001,999,5,33.2651147,679.35920548
2016,2884175,1,01/01/2016,31/12/2016,10,C,47,45 <=  x < 50,19,4775,1,1,private car,CAR,053,2001,2826,5,105.42072878,2472.9277808
2016,2884248,2,01/01/2016,31/12/2016,10,S,47,45 <=  x < 50,2,8401,1,123,taxi category A,CAR,047,2007,2155,5,287.33673842,7775.5616438
2016,2884450,1,01/01/2016,31/12/2016,10,C,47,45 <=  x < 50,9,9800,2,123,taxi category A,CAR,056,2011,1995,5,331.92274401,1632.6027397
2016,2884882,1,01/01/2016,31/12/2016,10,C,57,55 <=  x < 60,11,3510,1,1,private car,CAR,015,2014,1790,2,173.09936472,4227.5506849
2016,2885014,1,01/01/2016,31/12/2016,10,C,63,60 <=  x < 65,6,4860,1,123,taxi category A,CAR,047,2008,2197,5,457.1336417,11025.616438
2016,2885039,1,01/01/2016,31/12/2016,10,S,52,50 <=  x < 55,7,3430,1,1,private car,CAR,079,2007,1332,5,86.600972764,2074.0972603
2016,2885047,2,01/01/2016,31/12/2016,10,C,46,45 <=  x < 50,14,7960,1,1,private car,CAR,008,2014,1995,5,268.25603129,16832.641096
2016,2885076,1,01/01/2016,29/05/2016,10,C,47,45 <=  x < 50,5,5140,1,1,private car,CAR,049,2013,2477,3,38.065795141,5935.0027397
2016,2885307,1,01/01/2016,31/12/2016,10,C,47,45 <=  x < 50,12,3060,1,123,taxi category A,CAR,064,2013,1870,5,186.56031621,9641.0958904
2016,2885776,1,01/01/2016,31/12/2016,10,C,47,45 <=  x < 50,5,5050,1,1,private car,CAR,083,2007,1896,2,105.66007875,1980.9424658
2016,2886159,1,01/01/2016,31/12/2016,10,C,58,55 <=  x < 60,9,1049,1,123,taxi category A,CAR,056,2010,1995,7,141.4949615,3689.2054356
2016,2886297,1,01/01/2016,31/12/2016,10,C,47,45 <=  x < 50,9,4495,1,1,private car,CAR,015,2009,2499,9,139.74777572,4887.4767123
2016,2886309,1,01/01/2016,31/12/2016,10,C,47,45 <=  x < 50,8,9501,1,123,taxi category A,CAR,047,2012,2148,5,618.05449651,20288.219178
2016,2886385,1,01/01/2016,30/06/2016,10,C,47,45 <=  x < 50,13,5340,1,51,driving school car,CAR,056,2009,1498,5,64.694984303,3783.6986301
2016,2886398,1,01/01/2016,31/12/2016,10,S,61,60 <=  x < 65,13,4775,1,1,private car,CAR,079,2008,1975,2,146.73131773,4077.3452055
2016,2886642,1,01/01/2016,27/08/2016,10,C,999,x > 110,11,2689,1,91,articulated vehicle,TRUCK,098,2003,11967,2,0,4739.3123227
2016,2886744,1,01/01/2016,02/02/2016,9,S,39,35 <=  x < 40,14,3300,1,1,private car,CAR,064,2012,1461,5,13.863452055,8712.3287671
2016,2886973,1,01/01/2016,31/12/2016,10,C,47,45 <=  x < 50,11,2580,2,3,taxi,CAR,047,2010,2148,5,427.13406474,3370.3561644
2016,2887070,1,01/01/2016,31/12/2016,10,C,47,45 <=  x < 50,20,2425,1,51,driving school car,CAR,064,2012,1461,5,178.2946484,6035.2342466
2016,2887134,1,01/01/2016,24/09/2016,10,C,47,45 <=  x < 50,10,2065,1,6,commercial car <3500 kg,PICKUP,079,2009,4104,3,0,8016.4383562
2016,2887171,1,01/01/2016,12/08/2016,10,C,46,45 <=  x < 50,15,1070,1,1,private car,CAR,047,2000,2497,5,72.093264658,3490.3191496
2016,2887250,1,01/01/2016,31/12/2016,10,C,47,45 <=  x < 50,13,2720,1,51,driving school car,CAR,015,2015,1360,5,217.61262143,11072.794521
2016,2887310,1,01/01/2016,31/12/2016,10,C,47,45 <=  x < 50,17,2580,1,51,driving school car,CAR,056,2010,1686,5,160.56713697,3575.7534247
2016,2887689,2,01/01/2016,31/12/2016,10,C,47,45 <=  x < 50,8,7750,1,5,commercial car <3100 kg,PICKUP,064,2012,2188,9,395.97980061,12290.917808
2016,2887825,1,01/01/2016,09/12/2016,10,C,67,65 <=  x < 70,15,4400,2,1,private car,CAR,047,2010,2687,5,612.67835165,12730.019178
2016,2888298,1,01/01/2016,31/12/2016,10,S,64,60 <=  x < 65,6,7700,1,5,commercial car <3100 kg,PICKUP,053,2001,2826,5,141.56294416,3224.8109589
2016,2888927,1,01/01/2016,31/12/2016,10,C,47,45 <=  x < 50,10,2695,1,1,private car,CAR,083,2007,1896,5,714.2114,24892.956
2016,2889163,1,01/01/2016,26/09/2016,10,S,30,30 <=  x < 35,14,2745,1,1,private car,CAR,065,2012,1119,5,142.35807562,7352.7452055
2016,2889604,7,01/01/2016,27/08/2016,10,C,47,45 <=  x < 50,8,2689,1,70,tow-car,TRUCK,409,2009,0,1,180.29771507,19407.285252
2016,2889632,1,01/01/2016,31/12/2016,10,C,47,45 <=  x < 50,6,2775,1,1,private car,CAR,023,2013,1997,9,268.02868372,5609.5890411
2016,2890210,1,01/01/2016,31/12/2016,10,C,47,45 <=  x < 50,7,2501,1,8,truck up to 10 tn,TRUCK,064,2006,2800,2,255.34215589,6613.4246575
2016,2890300,1,01/01/2016,31/12/2016,10,S,47,45 <=  x < 50,5,7400,1,1,private car,CAR,047,2010,2148,9,230.24439683,5671.7589041
2016,2890348,1,01/01/2016,31/12/2016,10,S,57,55 <=  x < 60,14,9700,1,1,private car,CAR,079,2008,1332,5,119.59353599,4269.0410959
2016,2890598,1,01/01/2016,31/12/2016,10,C,47,45 <=  x < 50,1,4750,1,123,taxi category A,CAR,015,2011,1997,5,608.70606059,12680.663014
2016,2890812,1,01/01/2016,31/12/2016,10,C,47,45 <=  x < 50,13,3750,1,1,private car,CAR,069,2010,1390,5,170.116267,6414.330137
2016,2891030,1,01/01/2016,31/08/2016,10,C,47,45 <=  x < 50,19,7370,1,1,private car,CAR,003,2012,1896,5,357.19471836,17835.731507
2016,2891230,1,01/01/2016,17/09/2016,10,C,47,45 <=  x < 50,17,2065,1,5,commercial car <3100 kg,PICKUP,079,2013,2494,6,207.06645534,17941.675068
2016,2891538,1,01/01/2016,15/02/2016,9,C,45,45 <=  x < 50,16,2695,1,5,commercial car <3100 kg,PICKUP,083,2013,2461,3,44.317882192,11953.232877
2016,2891543,1,01/01/2016,31/12/2016,10,C,47,45 <=  x < 50,14,5085,1,123,taxi category A,CAR,047,2013,2148,5,408.42852589,17633.889403
2016,2891685,1,01/01/2016,02/10/2016,10,C,47,45 <=  x < 50,2,4481,1,123,taxi category A,CAR,057,2011,1997,5,449.00252471,14086.029367
2016,2891765,1,01/01/2016,31/12/2016,10,C,47,45 <=  x < 50,6,3220,1,123,taxi category A,CAR,047,2008,2000,5,286.15075449,0
2016,2892007,1,01/01/2016,10/08/2016,10,C,54,50 <=  x < 55,11,2775,1,1,private car,CAR,091,2007,1390,5,154.53724712,2140.369863
2016,2892233,1,01/01/2016,31/12/2016,10,C,47,45 <=  x < 50,20,3430,1,1,private car,CAR,065,2013,1951,5,178.76177124,11932.323288
2016,2892423,1,01/01/2016,11/07/2016,10,C,52,50 <=  x < 55,12,9545,1,1,private car,CAR,046,2014,1998,5,299.14744438,3325.393726
2016,2892774,1,01/01/2016,11/08/2016,10,C,70,70 <=  x < 75,18,2440,1,1,private car,CAR,003,2007,1896,5,171.48093904,5657.9178082
2016,2892930,1,01/01/2016,20/09/2016,10,C,57,55 <=  x < 60,2,4625,1,5,commercial car <3100 kg,PICKUP,083,2007,2370,6,240.90715546,4637.1129863
2016,2892940,1,01/01/2016,31/12/2016,10,C,54,50 <=  x < 55,19,3560,1,1,private car,CAR,008,2009,2498,5,460.82592827,13333.383562
2016,2893070,1,01/01/2016,31/12/2016,10,C,96,95 <=  x < 100,16,4920,1,1,private car,CAR,003,2014,1968,5,578.2870792,24685.446575
2016,2893478,1,01/01/2016,31/12/2016,10,C,47,45 <=  x < 50,20,3560,1,5,commercial car <3100 kg,PICKUP,049,2007,2477,9,126.28423535,3726.4931507
2016,2893708,1,01/01/2016,01/03/2016,9,C,65,65 <=  x < 70,12,1099,2,6,commercial car <3500 kg,PICKUP,064,2005,2499,3,4.1913989011,145.47945205
2016,2893942,1,01/01/2016,31/12/2016,10,C,69,65 <=  x < 70,13,2230,1,5,commercial car <3100 kg,PICKUP,049,2003,2477,6,23.034357579,735.65753425
2016,2893992,1,01/01/2016,22/10/2016,10,C,47,45 <=  x < 50,11,7750,1,123,taxi category A,CAR,047,2011,2148,5,406.98943562,17821.232877
2016,2894235,1,01/01/2016,31/12/2016,10,C,47,45 <=  x < 50,2,6060,1,1,private car,CAR,024,2016,1753,2,191.06773754,3079.0356164
2016,2894293,1,01/01/2016,29/03/2016,9,C,96,95 <=  x < 100,10,2495,2,5,commercial car <3100 kg,PICKUP,064,2012,2188,3,128.42887127,5309.3835616
2016,2894410,1,01/01/2016,31/12/2016,10,C,47,45 <=  x < 50,12,2510,1,1,private car,CAR,102,2007,2476,9,50.843275994,1219.2273973
2016,2894611,2,01/01/2016,31/12/2016,10,C,47,45 <=  x < 50,4,1514,2,123,taxi category A,CAR,047,2007,1997,5,361.35889948,2618.3452055
2016,2895771,1,01/01/2016,31/12/2016,10,C,47,45 <=  x < 50,6,8401,2,123,taxi category A,CAR,056,2016,1910,7,243.30422161,7018.1773151
2016,2895987,1,01/01/2016,31/12/2016,10,C,47,45 <=  x < 50,15,7960,1,6,commercial car <3500 kg,PICKUP,083,2010,2461,3,158.08890381,6506.0630137
2016,2897427,1,01/01/2016,31/12/2016,10,C,47,45 <=  x < 50,14,2686,1,57,truck over 20 tn,TRUCK,047,2009,11946,2,801.13559688,36209.589041
2016,2897625,1,01/01/2016,24/09/2016,10,C,43,40 <=  x < 45,5,5090,1,1,private car,CAR,079,2007,2446,9,243.43233734,7205.7082192
2016,2897680,1,01/01/2016,13/09/2016,10,C,47,45 <=  x < 50,4,4470,1,6,commercial car <3500 kg,PICKUP,035,2007,3059,3,54.944186301,2046.2876712
2016,2898459,1,01/01/2016,31/12/2016,10,S,53,50 <=  x < 55,14,3400,1,1,private car,CAR,049,2004,2477,5,118.55130626,5628.469726
2016,2898519,1,01/01/2016,30/10/2016,10,C,37,35 <=  x < 40,6,2630,1,1,private car,CAR,003,2006,1896,5,457.95503014,14672.671233
2016,2898632,1,01/01/2016,01/06/2016,10,C,38,35 <=  x < 40,7,7350,1,1,private car,CAR,083,2009,1598,5,118.2015589,4557.3041096
2016,2898680,1,01/01/2016,31/12/2016,10,C,56,55 <=  x < 60,15,2925,1,56,truck 10 to 20 tn,TRUCK,151,1997,2501,3,166.13239233,10877.349482
2016,2898914,1,01/01/2016,22/08/2016,9,S,80,80 <=  x < 85,10,2496,1,1,private car,CAR,031,2010,1396,5,239.86235697,8025.4876712
2016,2899250,1,01/01/2016,29/09/2016,10,C,96,95 <=  x < 100,10,5210,1,1,private car,CAR,064,2013,1461,5,326.52396493,14810.335616
2016,2899364,1,01/01/2016,09/07/2016,10,C,50,50 <=  x < 55,19,2925,1,1,private car,CAR,064,2012,1461,2,109.78487014,4853.7789041
2016,2899735,1,01/01/2016,31/12/2016,10,S,60,60 <=  x < 65,13,4466,1,1,private car,CAR,084,2007,1588,5,131.91458706,4315.0684932
2016,2900209,1,01/01/2016,31/12/2016,10,C,96,95 <=  x < 100,16,4920,1,1,private car,CAR,047,2012,2148,5,493.23844884,19198.334247
2016,2900797,1,01/01/2016,20/10/2016,10,C,999,x > 110,8,7750,1,1,private car,CAR,038,2005,1242,5,120.75565534,4688.3100181
2016,2900799,1,01/01/2016,31/12/2016,10,C,43,40 <=  x < 45,3,3100,1,1,private car,CAR,083,2007,1896,5,225.62387631,6188.1780822
2016,2900837,1,01/01/2016,31/12/2016,10,C,47,45 <=  x < 50,10,4820,2,1,private car,CAR,024,2012,2402,6,229.60161708,3734.739726
2016,2901256,1,01/01/2016,31/12/2016,10,C,57,55 <=  x < 60,13,4540,1,1,private car,CAR,083,2016,1896,2,144.55256066,7093.1917808
2016,2901766,1,01/01/2016,06/10/2016,10,C,67,65 <=  x < 70,18,1150,2,5,commercial car <3100 kg,PICKUP,023,2008,2800,7,71.295538462,1186.0684932
2016,2902851,1,01/01/2016,31/12/2016,10,C,47,45 <=  x < 50,9,4760,1,5,commercial car <3100 kg,PICKUP,049,2007,2477,9,105.96153945,4078.8
2016,2902984,2,01/01/2016,31/12/2016,10,C,47,45 <=  x < 50,15,7000,1,123,taxi category A,CAR,024,2014,1998,5,435.62320616,20521.479452
2016,2904143,1,01/01/2016,31/12/2016,10,S,41,40 <=  x < 45,11,1069,2,1,private car,CAR,064,2007,1149,5,61.77452405,644.38356164
2016,2904253,1,01/01/2016,27/04/2016,9,C,47,45 <=  x < 50,13,2690,1,1,private car,CAR,084,2012,2401,5,271.28056932,27634.947945
2016,2904541,1,01/01/2016,31/12/2016,10,C,47,45 <=  x < 50,7,2630,1,123,taxi category A,CAR,015,2014,1560,5,406.4031808,14389.265753
2016,2904676,1,01/01/2016,31/12/2016,10,S,72,70 <=  x < 75,13,1600,1,1,private car,CAR,047,1998,1997,5,155.63393659,6139.8744937
2016,2904777,1,01/01/2016,31/12/2016,10,C,47,45 <=  x < 50,13,4796,1,1,private car,CAR,053,2005,2663,5,119.08554355,4497.1287671
2016,2904814,1,01/01/2016,31/12/2016,10,C,47,45 <=  x < 50,8,8400,1,123,taxi category A,CAR,047,2015,2148,9,666.08165053,11779.97589
2016,2905578,1,01/01/2016,26/08/2016,10,C,40,40 <=  x < 45,13,4625,1,1,private car,CAR,083,2005,1390,5,139.17153143,6262.9684932
2016,2905984,2,01/01/2016,31/12/2016,10,C,47,45 <=  x < 50,9,4786,1,123,taxi category A,CAR,057,2011,1997,5,514.41928717,16324.920548
2016,2906008,1,01/01/2016,31/12/2016,10,C,47,45 <=  x < 50,16,7750,1,1,private car,CAR,047,2012,2151,5,525.00006049,23982.191781
2016,2906393,2,01/01/2016,31/12/2016,10,C,63,60 <=  x < 65,7,4850,1,123,taxi category A,CAR,047,2010,2148,5,415.13525188,9740.9099836
2016,2906693,1,01/01/2016,31/12/2016,10,C,47,45 <=  x < 50,8,7460,1,123,taxi category A,CAR,047,2014,2148,5,868.26715446,29184.657534
2016,2906751,1,01/01/2016,31/12/2016,10,C,47,45 <=  x < 50,8,4786,2,123,taxi category A,CAR,047,2014,2148,5,1108.5610391,14786.208219
2016,2907018,1,01/01/2016,31/12/2016,10,C,55,55 <=  x < 60,14,5470,1,1,private car,CAR,064,2011,1870,2,85.158751603,3776.7945205
2016,2907517,1,01/01/2016,11/10/2016,10,C,37,35 <=  x < 40,17,7350,1,1,private car,CAR,047,2012,1689,5,318.98133041,13687.243836
2016,2907610,1,01/01/2016,07/11/2016,10,C,47,45 <=  x < 50,9,9940,1,123,taxi category A,CAR,046,2013,1998,5,489.35313205,21514.383562
2016,2908088,1,01/01/2016,02/10/2016,10,C,57,55 <=  x < 60,4,2870,1,1,private car,CAR,064,2007,1149,5,96.899161644,3420.8712329
2016,2908093,1,01/01/2016,31/12/2016,10,C,74,70 <=  x < 75,13,2354,1,5,commercial car <3100 kg,PICKUP,079,2007,2446,3,150.58631139,6043.3972603
2016,2908167,1,01/01/2016,14/04/2016,9,C,63,60 <=  x < 65,10,5140,2,1,private car,CAR,057,2011,1124,5,56.804952747,2350.6575342
2016,2908228,1,01/01/2016,19/11/2016,10,C,47,45 <=  x < 50,14,6000,1,1,private car,CAR,057,2006,1769,2,31.321265753,1579.6027397
2016,2908312,1,01/01/2016,31/12/2016,10,C,47,45 <=  x < 50,16,4625,1,1,private car,CAR,023,2003,1697,2,0,2204.8767123
2016,2908317,1,01/01/2016,31/12/2016,10,C,63,60 <=  x < 65,11,5370,1,1,private car,CAR,047,2007,1799,5,169.62093775,5935.169977
2016,2908773,1,01/01/2016,06/10/2016,10,C,47,45 <=  x < 50,6,2781,1,1,private car,CAR,064,2011,1461,2,115.08133699,5217.260274
2016,2909024,1,01/01/2016,31/12/2016,10,C,999,x > 110,10,4796,1,5,commercial car <3100 kg,PICKUP,079,2007,4104,5,390.21880353,7751.7808219
2016,2909395,1,01/01/2016,31/12/2016,10,C,47,45 <=  x < 50,15,4625,1,1,private car,CAR,053,1969,2494,9,0,3566.7123288
2016,2909537,1,01/01/2016,31/12/2016,10,C,48,45 <=  x < 50,11,5370,1,1,private car,CAR,008,2012,1951,5,471.2624739,16446.816438
2016,2910287,1,01/01/2016,25/01/2016,9,C,47,45 <=  x < 50,7,8000,1,1,private car,CAR,064,2013,1461,5,176.81493151,15908.621918
2016,2910301,2,01/01/2016,18/10/2016,10,C,57,55 <=  x < 60,15,9545,1,57,truck over 20 tn,TRUCK,084,2012,9359,2,738.60552877,51519.747397
2016,2910305,1,01/01/2016,31/12/2016,10,C,47,45 <=  x < 50,15,2700,1,123,taxi category A,CAR,057,2009,1997,5,213.18782073,8234.5414488
2016,2910361,1,01/01/2016,31/12/2016,10,C,56,55 <=  x < 60,20,2925,1,1,private car,CAR,047,2007,2497,5,221.42525241,12103.068493
2016,2910592,1,01/01/2016,31/12/2016,10,C,47,45 <=  x < 50,20,4625,1,1,private car,CAR,056,2003,1488,5,0,4328.8767123
2016,2910595,1,01/01/2016,25/10/2016,10,S,35,35 <=  x < 40,14,3140,1,1,private car,CAR,064,2014,1461,5,282.60461342,16192.60274
2016,2910630,1,01/01/2016,14/12/2016,10,C,96,95 <=  x < 100,14,4920,1,1,private car,CAR,015,2010,1997,2,88.394650685,4551.4232877
2016,2911188,1,01/01/2016,17/09/2016,10,C,47,45 <=  x < 50,12,6000,1,1,private car,CAR,057,2007,1769,2,36.627945205,1675.3972603
2016,2911256,1,01/01/2016,31/12/2016,10,C,47,45 <=  x < 50,19,4625,1,5,commercial car <3100 kg,PICKUP,240,2005,2500,2,0,3674.7945205
2016,2911635,1,01/01/2016,27/10/2016,10,C,96,95 <=  x < 100,10,4430,1,1,private car,CAR,031,2007,1973,5,149.71593534,5027.43384
2016,2911830,2,01/01/2016,31/08/2016,10,C,47,45 <=  x < 50,11,4430,1,1,private car,CAR,039,2007,1994,5,105.05452055,7061.0958904
2016,2912073,1,01/01/2016,16/09/2016,10,S,51,50 <=  x < 55,6,3105,1,1,private car,CAR,015,2015,1398,4,214.83971014,13663.411397
2016,2912348,1,01/01/2016,31/12/2016,10,S,50,50 <=  x < 55,11,9999,2,1,private car,CAR,079,2004,1332,5,30.579388074,537.04109589
2016,2912594,1,01/01/2016,31/12/2016,10,C,47,45 <=  x < 50,4,7300,1,123,taxi category A,CAR,015,2016,1997,7,284.92086202,8153.4246575
2016,2912711,1,01/01/2016,20/10/2016,10,C,53,50 <=  x < 55,9,2150,1,6,commercial car <3500 kg,PICKUP,079,2007,2986,6,193.842,5684
2016,2913558,2,01/01/2016,31/12/2016,10,C,47,45 <=  x < 50,8,9999,1,123,taxi category A,CAR,053,2011,2184,5,307.40827564,10290.410959
2016,2913694,1,01/01/2016,31/12/2016,10,C,47,45 <=  x < 50,19,4625,1,5,commercial car <3100 kg,PICKUP,047,2010,2148,3,143.93665753,11950.431781
2016,2914097,1,01/01/2016,31/12/2016,10,C,47,45 <=  x < 50,15,2461,1,123,taxi category A,CAR,047,2015,2148,8,536.68948889,33797.367123
2016,2914575,1,01/01/2016,31/12/2016,10,C,36,35 <=  x < 40,11,2865,1,1,private car,CAR,047,2015,2148,6,494.40655803,22945.205479
2016,2914663,1,01/01/2016,31/12/2016,10,C,60,60 <=  x < 65,20,4625,1,1,private car,CAR,053,2011,2184,2,99.309081967,5387.016
2016,2914873,1,01/01/2016,31/12/2016,10,C,57,55 <=  x < 60,20,5050,1,1,private car,CAR,008,2015,1995,5,442.98275736,10413.238356
2016,2914873,1,01/01/2016,31/12/2016,10,C,47,45 <=  x < 50,4,2646,1,123,taxi category A,CAR,047,2011,2148,5,489.39924222,5721.3523973
2016,2915124,1,01/01/2016,31/12/2016,10,C,47,45 <=  x < 50,13,2425,1,51,driving school car,CAR,056,2015,1248,5,233.05650277,17266.026247
2016,2915795,1,01/01/2016,31/12/2016,10,C,47,45 <=  x < 50,11,4625,1,5,commercial car <3100 kg,PICKUP,064,2003,2499,3,0,727.2739726
2016,2916911,1,01/01/2016,30/10/2016,10,C,96,95 <=  x < 100,17,5210,1,1,private car,CAR,064,2014,1299,5,312.46657534,19345.789041
2016,2917100,1,01/01/2016,31/12/2016,10,C,43,40 <=  x < 45,11,2380,2,1,private car,CAR,064,2003,1870,2,84.429891304,393.764
2016,2917123,2,01/01/2016,25/04/2016,9,C,47,45 <=  x < 50,14,4810,1,123,taxi category A,CAR,046,2009,1998,5,73.21853863,10335.205479
2016,2917844,1,01/01/2016,02/11/2016,10,C,47,45 <=  x < 50,13,9600,1,1,private car,CAR,083,2010,1896,5,398.29039178,17643.205479
2016,2918068,1,01/01/2016,31/12/2016,10,C,48,45 <=  x < 50,5,2461,1,123,taxi category A,CAR,047,2014,2148,5,640.31117715,24567.123288
2016,2918090,1,01/01/2016,31/12/2016,10,C,67,65 <=  x < 70,6,3560,2,1,private car,CAR,083,2011,1896,2,363.88671587,4413.9452055
2016,2918187,1,01/01/2016,31/12/2016,10,C,47,45 <=  x < 50,4,2501,1,57,truck over 20 tn,TRUCK,064,1998,12023,2,187.26285706,8301.369863
2016,2918619,1,01/01/2016,31/12/2016,10,C,57,55 <=  x < 60,13,4810,1,51,driving school car,CAR,091,2014,1422,5,218.03217696,1473.561863
2016,2918670,1,01/01/2016,27/10/2016,10,C,64,60 <=  x < 65,20,4700,1,1,private car,CAR,047,2011,2200,4,475.71031068,19708.605479
