NrPolicy,NrObject,NrClaim,Date_of_loss,Paid,Reserves,Settlement_date
3842367,1,3338203,11/10/2012,4317.4578447,0,21/10/2015
3842412,1,3491892,27/09/2013,940.0371288,0,
3842558,1,3319279,21/05/2012,2175.2228862,0,14/05/2015
3843460,1,3225958,10/03/2012,3129.1326696,4403.903,19/02/2015
3843583,1,3294003,29/09/2012,997.6441748,0,21/09/2015
3843933,1,3776353,11/08/2015,875.3601186,0,
3845064,1,3830154,04/01/2016,1721.6793,723.0893,
3845329,1,3259980,13/05/2012,60.2330148,0,10/05/2015
3845944,1,3892083,20/06/2016,2185.9632,0,
3846124,1,3461854,29/10/2013,1461.51234,0,
3846847,1,3882520,19/11/2016,5951.07,0,
3847899,1,3563161,03/08/2014,1645.982,0,
3848612,1,3402889,18/01/2013,406.8240462,0,
3849986,1,3623913,16/01/2015,2045.6037954,0,
3850010,1,3761850,28/01/2016,4655.0493,0,
3850222,1,3568010,28/06/2014,2166.5022776,0,
3850828,1,3431060,15/02/2013,886.9310758,0,
3850925,1,3938638,16/08/2016,15881.8077,0,
3851970,1,3517070,18/10/2013,2742.1778664,0,
3852641,1,3399353,26/01/2013,7154.37778,0,
3853118,1,3370306,26/08/2012,2005.5902724,0,11/08/2015
3853592,1,3320392,01/04/2012,282.7678113,0,08/04/2015
3853671,1,3432031,20/03/2013,3327.0618348,0,
3854022,1,3384462,15/01/2013,1788.67898,0,
3855257,1,3293474,12/07/2012,433.00335,0,08/07/2015
3856003,1,3541705,30/03/2014,4597.3018238,0,
3856093,1,3773644,08/03/2016,959.0476,0,
3856102,1,3443614,15/04/2013,1886.3132904,0,
3856272,1,3545752,10/05/2014,10986.049949,0,
3856479,1,3854313,08/03/2016,952.87,0,
3858531,1,3355355,29/01/2013,2849.5125428,0,
3858565,1,3604379,23/11/2014,723.1230542,0,
3859362,1,3371963,16/02/2013,1861.1109,0,
3860500,1,3284555,21/06/2012,2724.8371878,0,08/07/2015
3860753,1,3851737,30/04/2016,590.9211,0,
3860856,1,3423456,14/05/2013,2268.52296,0,
3861679,1,3543921,14/07/2014,1751.0099726,0,
3862539,1,3839522,09/08/2016,6474.1842,0,
3863586,2,3301033,22/03/2012,10925.201524,0,02/04/2015
3863696,1,3899810,28/06/2016,4632.3816,0,
3864254,1,3447456,03/11/2013,999.136215,0,
3865117,1,3864275,04/09/2016,1039.8366,0,
3865198,1,3591952,05/09/2014,73.7280709,0,
3865269,1,3900402,05/06/2016,620.438,0,
3865447,1,3602649,26/08/2014,2871.27962,0,
3865470,1,3746758,07/08/2015,2349.9233996,0,
3865474,1,3403195,26/11/2012,2159.74682,0,20/11/2015
3865688,1,3365489,12/02/2013,571.3171464,0,
3865988,1,3815735,15/05/2016,51.0286,0,
3866056,1,3342908,19/01/2013,1366.3139028,0,
3866688,1,3363650,01/08/2012,1182.2358834,0,19/07/2015
3867454,1,3890316,16/04/2016,596.8696,0,
3868064,116,3842340,07/05/2016,4291.8637,0,
3868524,1,3329912,24/07/2012,896.8021062,0,02/08/2015
3870372,1,3402642,29/12/2012,4209.3766,0,29/12/2015
3871209,1,3324599,14/07/2012,31.0186305,0,24/06/2015
3871642,1,3737326,20/10/2015,7197.31992,0,
3871790,1,3344687,23/09/2012,672.6104658,0,12/09/2015
3872129,1,3824944,07/05/2016,904.0409,0,
3872508,1,3313744,21/05/2012,716.1950367,0,19/05/2015
3873312,1,3447722,02/04/2013,1861.64726,0,
3873962,1,3917253,12/10/2016,3737.7153,0,
3874478,1,3693781,28/07/2015,5080.1128476,0,
3875202,1,3445586,03/09/2013,12522.103058,0,
3875216,1,3490878,17/09/2013,1634.5895692,0,
3875421,1,3560886,10/02/2014,348.4598152,0,
3876294,1,3328575,10/04/2012,3369.2370894,0,09/04/2015
3876725,41,3383039,26/06/2012,196.36606,0,06/07/2015
3877191,1,3328079,03/08/2012,3401.5475736,0,22/07/2015
3877215,1,3905185,12/12/2016,0,650.8964,
3877312,1,3698924,08/03/2015,607.2518546,0,
3877462,1,3452719,06/06/2013,6594.1936,0,
3877558,1,3518893,11/12/2013,652.499491,0,
3877709,1,3490016,23/09/2013,2982.6802072,0,
3878399,1,3558681,16/07/2014,49.5549329,0,
3878689,1,3463866,07/07/2013,2716.87048,0,
3879447,1,3855902,01/03/2016,46172.07,38.3093,
3879870,1,3686401,27/11/2014,1032.1996806,0,
3880326,1,3426168,27/12/2012,3687.901173,0,18/12/2015
3880873,1,3651027,01/05/2015,5520.166146,0,
3881495,1,3835859,27/12/2015,1619.8479,0,
3882187,1,3644115,09/09/2014,1816.31675,0,
3882384,1,3407166,16/02/2013,1302.4155333,0,
3883160,1,3899587,20/11/2016,359.37,0,
3883439,1,3498372,11/03/2014,1937.4839708,0,
3883849,1,3804324,21/03/2016,1131.705,0,
3884063,1,3402794,20/12/2012,865.3744176,0,25/12/2015
3884184,1,3783946,19/01/2016,635.2395,0,
3887050,1,3343648,28/05/2012,801.15594,0,13/06/2015
3888271,1,3485262,30/12/2013,47.7707769,0,
3888301,1,3578852,05/07/2014,4234.5335637,0,
3888303,1,3820363,10/03/2016,736.065,1677.27,
3888741,1,3452817,08/08/2013,1049.3038314,0,
3889022,1,3323433,17/05/2012,1661.7539367,0,27/04/2015
3889255,1,3537819,08/03/2014,753.8284852,0,
3889651,1,3558370,25/01/2014,525.9091266,0,
3889806,1,3615202,20/11/2014,29.5801338,0,
3889806,6,3902611,02/06/2016,3391.98,0,
3889818,1,3521681,03/05/2014,1219.1252832,0,
3889880,1,3762883,13/01/2016,841.6287,0,
3890683,1,3320717,20/04/2012,2111.26461,0,27/04/2015
3891342,1,3778154,24/01/2016,1176.23,0,
3892305,1,3843449,25/01/2016,1284.66,0,
3892701,1,3360612,15/12/2012,229.3327278,0,26/11/2015
3894823,1,3916078,14/11/2016,1666.1078,762.4389,
3894874,1,3892964,22/11/2016,0,8089.9,
3895483,1,3360065,07/12/2012,2460.5796006,0,25/12/2015
3895520,1,3496973,01/01/2014,4490.0476675,0,
3895635,1,3345953,28/08/2012,1218.9783606,0,29/08/2015
3895830,1,3826819,13/07/2016,1567.0215,0,
3896014,1,3831468,12/02/2016,1875.3966,0,
3897037,1,3859529,04/10/2016,879.2364,0,
3899244,1,3914356,23/08/2016,4681.9575,0,
3899516,1,3642341,16/12/2014,526.743583,0,
3901949,1,3857835,29/04/2016,1392.3938,1054.8738,
3902066,1,3426054,23/05/2013,5080.58848,0,
3902470,1,3333726,06/06/2012,1011.3978966,0,30/05/2015
3902679,1,3614635,17/01/2015,9599.913204,0,
3902945,1,3805398,26/03/2016,3131.67,0,
3902982,1,3543246,10/03/2014,2399.5411622,0,
3903213,1,3862843,26/09/2016,1285.31,0,
3903372,1,3322363,30/06/2012,837.48639,0,13/07/2015
3903758,1,3784393,03/04/2016,1923.5342,0,
3905162,1,3780400,15/02/2016,51.5493,0,
3905475,1,3439447,23/04/2013,1383.5362992,0,
3905764,1,3519410,28/01/2014,3646.0787398,0,
3905789,1,3502969,07/01/2014,914.6893239,0,
3905800,1,3332608,03/01/2013,3029.8968406,0,
3905844,1,3385510,22/02/2013,5612.6892406,0,
3907913,1,3421580,19/07/2013,43632.443441,0,
3908116,1,3404463,19/06/2013,5797.8910418,0,
3909317,1,3536275,21/01/2014,674.3632154,0,
3909378,1,3473512,05/05/2013,1727.6083308,0,
3909507,1,3392194,02/12/2012,220.3456068,0,27/11/2015
3909728,1,3874536,12/11/2016,0,2376,
3909776,1,3546218,10/06/2014,163.4307345,0,
3909826,1,3895498,21/09/2016,786.9609,0,
3910033,1,3691184,13/01/2015,868.2935436,0,
3910303,1,3570057,02/06/2014,831.23214,0,
3910462,1,3351010,19/10/2012,10791.316622,0,04/10/2015
3910654,1,3568938,22/06/2014,1428.3493336,0,
3911903,1,3748496,23/11/2015,2229.4323996,0,
3911908,1,3762494,18/07/2015,917.165205,0,
3912115,2,3546260,02/05/2014,1407.6888309,0,
3912626,1,3695765,09/05/2015,518.73242,0,
3912660,1,3783328,30/03/2016,1721.9763,0,
3912786,1,3817742,31/01/2016,1585.1445,0,
3913621,1,3449689,21/06/2013,9095.2537776,0,
3913801,1,3723242,07/05/2015,1020.8914212,0,
3914809,1,3367669,11/03/2013,61.9054326,0,
3916385,1,3747539,27/05/2015,1618.5766044,0,
3916616,1,3699152,02/01/2015,375.1073172,0,
3916939,1,3394367,16/11/2012,389.5450416,0,14/11/2015
3916997,1,3592162,02/09/2014,1062.4090036,0,
3917312,1,3446675,17/09/2013,170.52262,0,
3918167,1,3924832,30/10/2016,1344.1824,0,
3918300,1,3489320,30/06/2013,4567.73224,0,
3918363,1,3562083,10/02/2014,327.817017,0,
3919167,1,3566178,16/05/2014,614.4454078,0,
3920133,1,3490133,08/08/2013,1855.2639308,0,
3920146,1,3560878,08/06/2014,2063.2902164,0,
3921549,1,3282700,08/09/2012,6643.5937932,0,27/08/2015
3922118,3,3503486,01/12/2013,7389.66566,0,
3923585,1,3865470,03/09/2016,52.5907,2354.8714,
3923588,1,3792526,21/02/2016,1435.3918,0,
3923908,1,3321261,17/07/2012,912.3114,0,30/07/2015
3923977,1,3595193,11/07/2014,1088.57596,0,
3924551,1,3926364,27/09/2016,51.5493,2402.93,
3924560,1,3536448,23/02/2014,1788.27303,0,
3925532,1,3392435,04/06/2013,1044.8019054,0,
3926190,1,3913176,18/10/2016,801.8262,1604.0738,
3926368,1,3645421,13/11/2014,6056.79129,0,
3926836,1,3481022,12/06/2013,996.30922,0,
3927255,1,3696755,28/07/2015,1903.3046,0,
3927520,1,3369675,31/08/2012,13210.906094,0,25/08/2015
3927907,1,3576925,06/06/2014,4267.19274,0,
3927940,1,3825047,15/01/2016,52.5907,0,
3928828,1,3509167,01/04/2014,2460.9887755,0,
3928830,1,3684987,10/02/2015,1105.0061146,0,
3929084,1,3875763,15/05/2016,2489.8599,0,
3929486,1,3504965,28/10/2013,387.3219966,0,
3929520,1,3291341,31/07/2012,1637.6068896,0,27/07/2015
3929761,1,3804671,26/04/2016,3014.9798,0,
3930035,1,3388530,24/12/2012,633.9474372,0,13/12/2015
3930921,1,3955562,17/10/2016,1179.7044,1251.22,
3931088,1,3876697,22/05/2016,2641.2813,0,
3931343,1,3873046,27/06/2016,741.609,0,
3931497,1,3364989,05/02/2013,1008.1404256,0,
3933089,1,3450850,15/03/2013,906.915966,0,
3934281,1,3413676,29/07/2013,1089.8008506,0,
3936476,1,3836879,07/05/2016,899.1576,0,
3936803,1,3816118,03/05/2016,6350.4457,0,
3936804,1,3361935,25/03/2013,1677.4824572,0,
3937506,1,3697987,03/01/2015,425.6801752,0,
3937738,1,3845681,25/01/2016,1732.3722,0,
3938045,1,3400097,15/06/2013,3008.1937704,0,
3938224,1,3369848,12/12/2012,564.30968,0,19/12/2015
3938607,1,3464814,16/04/2013,2932.3734,0,
3939510,1,3763396,09/09/2015,1051.6368654,0,
3939545,1,3863420,16/08/2015,3430,0,
3940994,1,3537764,21/06/2014,106.92045,0,
3941315,1,3847079,28/06/2016,615.52,0,
3941414,1,3398919,09/06/2013,1131.0541902,0,
3942042,1,3736695,17/04/2015,272.6635968,0,
3943970,1,3571327,20/03/2014,2101.9165146,0,
3945299,1,3436164,04/07/2013,8385.78758,0,
3945338,1,3609190,24/09/2014,239.4993942,0,
3945540,1,3584579,06/10/2014,1332.6442682,0,
3946392,1,3955724,04/10/2016,58.555,2641.4025,
3946708,1,3624092,06/02/2015,2688.9139452,0,
3946810,1,3512401,20/02/2014,2740.0260811,0,
3947494,1,3733936,26/07/2015,256.6689366,0,
3947781,1,3375423,16/04/2013,1961.1454214,0,
3948784,1,3298937,25/08/2012,265.5748641,0,08/08/2015
3950781,1,3584373,08/11/2014,983.1480912,0,
3951787,1,3921661,30/09/2016,5594.44,0,
3952512,1,3459239,03/06/2013,1486.6080966,0,
3952516,1,3875480,07/05/2016,5985.8568,3.6064,
3952842,1,3514714,22/12/2013,3145.9232277,0,
3953154,1,3525030,22/09/2013,155.5817424,0,
3953358,1,3651309,09/01/2014,49.4046146,0,
3953604,1,3878461,01/09/2016,425.0282,183.3282,
3954498,1,3663187,28/11/2014,12367.197181,0,
3954556,1,3370314,27/08/2012,961.57815,0,23/08/2015
3955479,1,3940138,07/09/2016,52.07,0,
3956461,1,3409514,29/03/2013,1125.427951,0,
3956492,1,3359197,12/09/2012,1007.30071,0,24/09/2015
3957574,1,3709701,27/06/2015,618.444582,0,
3958497,1,3373259,04/12/2012,849.3401686,0,30/11/2015
3959578,1,3627882,16/07/2014,2924.4749576,0,
3960001,1,3889642,26/06/2016,1496.33,0,
3961283,1,3734288,20/11/2015,797.1026,0,
3961398,1,3839146,18/06/2016,1855.4609,0,
3962427,1,3976492,09/12/2016,0,2400,
3962529,1,3323018,27/09/2012,4950.1444707,0,10/09/2015
3962769,1,3718013,26/09/2015,3031.81978,0,
3963128,1,3777616,20/03/2016,1226.5407,0,
3963492,1,3727170,09/03/2015,898.78902,0,
3963801,1,3385952,20/09/2012,2297.42643,0,30/08/2015
3965697,1,3426355,22/01/2013,263.6166258,0,
3965768,1,3432213,28/02/2013,1505.0695352,0,
3966001,1,3785566,07/01/2016,1283.508,0,
3966559,1,3446106,18/05/2013,2020.28156,0,
3966767,1,3409481,11/01/2013,3575.4685736,0,
3967056,1,3389572,29/04/2013,2307.7218978,0,
3967196,1,3665306,03/03/2015,1663.010613,0,
3967300,1,3625716,12/08/2014,901.2683988,0,
3967842,1,3881101,07/06/2016,0,2455,
3968372,1,3453385,25/05/2013,466.9189866,0,
3968988,1,3897229,04/06/2016,1099.1178,0,
3969224,1,3484326,22/08/2013,1303.3740654,0,
3969378,1,3800205,14/05/2016,710.8279,0,
3969941,1,3892521,15/06/2016,5188.9365,2.93,
3970296,1,3822276,18/05/2016,2585.8868,0,
3970398,1,3434083,27/01/2013,988.0590888,0,
3970634,1,3621323,13/06/2014,49.5549329,0,
3970638,1,3349682,17/12/2012,929.8787036,0,19/12/2015
3970672,1,3814661,14/05/2016,599.2406,0,
3971349,1,3865334,26/08/2016,243.628,2162.272,
3971862,1,3494330,08/09/2013,437.93701,0,
3972885,1,3390162,06/10/2012,555.229623,0,23/10/2015
3974360,1,3608021,01/09/2014,1636.7819391,0,
3975245,1,3554523,18/07/2014,855.6224696,0,
3975438,1,3732007,09/08/2015,453.9451554,0,
3975550,1,3417301,14/11/2012,103.8636126,0,27/10/2015
3975652,1,3631570,22/07/2014,2404.66811,0,
3976451,1,3852331,02/02/2016,1973.95,0,
3976799,1,3502145,15/10/2013,1039.6989344,0,
3977197,1,3486595,03/12/2013,838.0464092,0,
3977455,1,3819774,20/04/2016,1631.29,0,
3977923,1,3853982,15/08/2016,5254.7573,8797.27,
3978335,1,3382122,25/04/2013,4019.94824,0,
3979456,1,3315175,02/11/2012,762.0334254,0,16/10/2015
3979543,1,3870640,24/07/2016,52.07,2402.93,
3979630,1,3849243,21/04/2016,2062.4076,0,
3980222,1,3876228,27/06/2016,938.85,1730.3522,
3981244,1,3836505,20/05/2016,2229.0688,0,
3981863,1,3843062,07/05/2016,6661,0,
3982796,1,3352234,12/02/2013,2908.8861956,0,
3982986,1,3503472,01/12/2013,1159.4358342,0,
3983801,1,3531079,14/10/2013,319.1837814,0,
3984397,1,3417630,21/04/2013,7199.9004726,0,
3985191,1,3455207,07/04/2013,11646.759208,0,
3986365,1,3914779,02/03/2016,1246.0994,0,
3987472,1,3445593,18/03/2013,84.8121498,0,
3987697,1,3327790,15/11/2012,1839.3948496,0,01/12/2015
3987755,1,3545883,29/05/2014,16069.124293,0,
3988271,1,3872854,20/05/2016,3748.1895,0,
3988671,1,3645993,20/04/2015,2948.57096,0,
3988695,1,3902977,19/06/2016,1277.1099,0,
3989554,1,3653008,31/03/2015,3662.5707366,0,
3989841,1,3871776,28/02/2016,435.3846,0,
3991752,1,3619730,22/10/2014,8101.116443,0,
3992743,1,3859452,18/06/2016,771.5763,0,
3992744,1,3860924,24/06/2016,1517.6007,0,
3993956,1,3375457,18/04/2013,18071.982216,0,
3994191,1,3598209,30/11/2014,2575.1551716,0,
3994722,1,3527694,13/05/2014,7733.6894022,0,
3996082,1,3464823,01/10/2013,48.88758,0,
3996220,1,3351541,18/12/2012,1021.1098491,0,01/12/2015
3996508,1,3476105,11/09/2013,3726.883,0,
3997019,1,3618734,12/09/2014,5367.08835,0,
3997199,1,3718138,13/06/2015,2017.1846178,0,
3998320,1,3926466,25/09/2016,1444.6476,0,
3999062,1,3481286,16/07/2013,1770.8770128,0,
3999479,1,3938084,25/09/2016,2297.2964,0,
4000174,1,3334016,26/12/2012,1221.9477116,0,07/12/2015
4000482,1,3419960,16/03/2013,85.9804176,0,
4001394,1,3519592,04/11/2013,7578.5296455,0,
4001871,1,3433419,09/07/2013,6866.29136,0,
4002036,1,3805508,25/01/2016,816.5556,0,
4002294,1,3566103,27/06/2014,2603.04485,0,
4002658,1,3383576,20/12/2012,293.9557126,0,04/01/2016
4002932,1,3431168,23/09/2013,1745.8074624,0,
4004513,1,3706426,29/06/2015,209.1043746,0,
4005653,1,3541374,31/05/2014,3691.03466,0,
4006526,1,3892526,30/11/2016,0,2479.55,
4006560,1,3882132,06/07/2016,610.6617,0,
4006652,1,3903296,16/09/2016,10388.9709,2.9886,
4006726,1,3861163,29/08/2016,51.0286,4502.93,
4006785,1,3635033,13/12/2014,1264.3403,0,
4007213,1,3594895,06/05/2014,604.7932968,0,
4007715,1,3441390,30/06/2013,1066.8158128,0,
4007757,1,3468437,29/09/2013,299.9535957,0,
4008011,1,3479666,25/09/2013,2014.4621084,0,
4008467,1,3747855,09/06/2015,1753.7712892,0,
4008482,1,3581548,05/09/2014,3238.98081,0,
4008536,1,3457309,19/06/2013,47.9098284,0,
4009207,1,3826942,09/01/2016,5100.1454,0,
4009403,1,3615183,03/11/2014,638.5026046,0,
4009449,1,3890445,19/11/2016,0,2597,
4009576,1,3405434,24/03/2013,1591.4426176,0,
4009734,1,3806666,06/05/2016,2510.3146,0,
4009755,1,3786890,29/03/2016,12888.6813,0,
4010013,1,3624748,23/12/2014,671.2564518,0,
4010881,1,3410713,28/04/2013,3089.2239532,0,
4010896,1,3709290,22/07/2015,1610.7424854,0,
4010923,1,3358394,08/03/2013,1819.9204342,0,
4011015,1,3608268,27/04/2014,879.30254,0,
4011146,1,3831366,24/03/2016,803.9398,0,
4011679,1,3842172,16/03/2016,5221.5966,0,
4011897,1,3872635,29/05/2016,10380.2286,2.9007,
4012199,18,3500763,16/10/2013,48.25331,0,
4012584,1,3514909,23/07/2013,996.76396,0,
4012759,1,3625344,10/02/2015,1387.6701804,0,
4012804,1,3856050,07/04/2016,18942.9884,25.42,
4014215,1,3833865,08/01/2016,1795.64,0,
4014684,1,3945355,19/11/2016,6320.5461,3000.3161,
4014767,1,3711506,28/01/2015,606.05554,0,
4014966,1,3453595,01/10/2013,3644.19602,0,
4015397,1,3876409,06/07/2016,3386.46,0,
4015611,1,3938613,27/10/2016,51.0286,2378.9007,
4016175,1,3541941,27/12/2013,48.7358431,0,
4016451,1,3923913,23/07/2016,5861.7426,0,
4016456,34,3855763,14/03/2016,2318.86,0,
4017496,1,3648503,11/01/2015,1528.5181834,0,
4017514,1,3526318,06/05/2014,48.7358431,0,
4017655,1,3938795,10/09/2016,0,2479.55,
4019532,1,3844155,27/12/2015,2106.44,0,
4020111,1,3470161,06/07/2013,9920.24358,0,
4020627,1,3377357,19/02/2013,4.732794,0,
4021640,397,3651830,10/05/2015,949.0048128,0,
4022118,533,3768433,06/02/2016,904.36,0,
4022416,478,3708644,11/09/2015,431.9174302,0,
4022961,1,3622623,09/12/2014,1050.5972204,0,
4023674,383,3671430,06/05/2015,2948.715238,0,
4024893,1,3468148,13/12/2013,3749.78141,0,
4025040,1,3476278,28/06/2013,1908.8600256,0,
4025202,1,3408889,07/04/2013,2557.5120956,0,
4025348,1,3885914,11/06/2016,1544.4408,0,
4025370,1,3891214,20/08/2016,205.1826,4002.14,
4025457,348,3793605,19/01/2016,3444.99,0,
4025985,44,3469123,22/08/2013,49.3764558,0,
4026111,622,3931096,05/11/2016,0,2405.9,
4026257,1,3538558,12/01/2014,1739.45153,0,
4026618,1,3418958,12/08/2013,2114.72476,0,
4027189,1,3349648,12/02/2013,1448.90658,0,
4027334,1,3443108,25/05/2013,1415.5237668,0,
4027820,1,3802116,18/01/2016,1246.3934,0,
4027980,1,3586556,10/11/2014,37.93055,0,
4028623,1,3449596,26/04/2013,10865.44096,1960.98,
4028806,1,3432797,10/07/2013,2696.2764108,0,
4029060,1,3964938,11/11/2016,446.6448,2019.2324,
4029399,1,3930521,30/10/2016,5564.07,2.9593,
4029492,1,3660037,08/04/2015,52.30438,0,
4029822,568,3881647,22/04/2016,51.5493,2354.8714,
4029986,554,3890337,23/05/2016,792.9999,0,
4030101,1,3929411,23/08/2016,2321.76,133.24,
4030168,1,3522522,15/09/2013,2010.6985262,0,
4030445,1,3528351,21/03/2014,1236.7797764,0,
4030647,1,3608735,22/04/2014,1307.2469693,0,
4030747,1,3640655,21/01/2015,876.123187,0,
4031108,1,3839855,09/02/2016,818.8488,0,
4031255,1,3799560,26/02/2016,905.3044,0,
4031405,2,3380424,17/03/2013,1260.7239744,0,
4031485,1,3844407,26/06/2016,8842.07,0,
4031577,1,3765931,04/01/2016,3807.4778,0,
4031691,1,3380033,05/03/2013,697.8689564,0,
4031784,21,3470579,23/01/2013,5297.3919553,0,
4032467,1,3554079,09/02/2014,2507.758209,0,
4033046,1,3557090,29/08/2014,2772.91771,0,
4033222,1,3438087,20/02/2013,224.865432,0,
4033335,1,3453213,08/09/2013,7674.1675752,0,
4033390,1,3855844,23/03/2016,2714.8077,0,
4033868,1,3480933,24/05/2013,8024.2303372,0,
4034245,1,3931041,11/08/2016,897.8706,0,
4034796,1,3847877,08/02/2016,1294.8705,0,
4035794,1,3556663,05/06/2014,48.7358431,0,
4036185,1,3486591,21/10/2013,402.07254,0,
4036716,1,3555715,01/02/2014,1822.4767341,0,
4037306,1,3913733,18/12/2016,0,2430.45,
4038444,1,3418804,19/02/2013,14485.218,0,
4038964,1,3815418,09/11/2015,1004.99102,0,
4039113,1,3463564,16/10/2013,3278.1797235,0,
4039127,1,3775521,15/01/2016,2168.4,0,
4040258,1,3787245,07/02/2016,4520.86,0,
4040911,1,3459013,09/06/2013,8486.8415912,0,
4041661,1,3645194,23/09/2014,4228.23842,0,
4041723,1,3452104,27/07/2013,501.5390128,0,
4041746,1,3797995,15/01/2016,1069.1114,0,
4042293,1,3891730,23/05/2016,25569.24,0,
4042378,1,3823785,28/04/2016,988.6734,0,
4042618,1,3868509,27/07/2016,268.963,0,
4043227,1,3843079,13/08/2016,661.6666,0,
4043541,1,3367347,24/03/2013,450.88054,0,
4044029,1,3854577,23/07/2016,7089.7068,0,
4044443,1,3528728,29/10/2013,2827.9013301,0,
4045116,1,3663062,13/04/2015,2088.9152172,0,
4045197,1,3508123,30/09/2013,1609.3895994,0,
4046611,1,3880893,05/06/2016,3041.675,0,
4047937,1,3888290,12/10/2016,2996.2716,95.6284,
4048504,1,3663019,20/02/2015,86.84474,0,
4050402,1,3893661,15/07/2016,1101.8042,0,
4050410,1,3819464,30/03/2016,1999.5921,0,
4050420,1,3405216,20/06/2013,2841.243685,0,
4050886,1,3493776,19/10/2013,2882.4495646,0,
4051681,1,3802504,17/11/2015,50.3141996,2.8714,
4052894,1,3882217,27/07/2016,586.7928,0,
4052922,1,3759434,09/10/2015,922.0575078,0,
4053172,1,3539457,11/11/2013,2809.2629628,0,
4053681,1,3767214,07/02/2016,1549.55,0,
4053838,1,3929868,04/10/2016,52.5907,0,
4053852,1,3899203,17/12/2016,0,2504.1,
4054876,1,3512554,12/11/2013,2195.6100231,0,
4056697,1,3636677,12/10/2014,1577.254536,0,
4056797,1,3649616,28/11/2014,2905.9674146,0,
4056827,1,3907691,04/06/2016,2853.6742,0,
4057468,1,3720637,03/11/2015,50.8276098,0,
4057481,1,3966432,10/11/2016,52.5907,2378.9007,
4057595,1,3835892,11/06/2016,1886.17,0,
4057821,1,3841899,16/02/2016,1239.8666,0,
4058079,1,3865449,04/04/2016,25589.4307,0,
4059291,1,3805016,28/01/2016,1752.6124,0,
4059677,1,3923276,28/09/2016,755.0136,0,
4060076,1,3862803,28/06/2016,490.1274,0,
4060141,1,3627721,27/06/2014,1340.77388,0,
4060563,1,3512602,04/02/2014,1067.0124396,0,
4061702,1,3601346,25/06/2014,2208.94268,0,
4061816,1,3676596,08/02/2015,1518.3939232,0,
4061960,1,3709651,04/07/2015,4832.2009098,0,
4062653,1,3962490,07/11/2016,876.7668,1575.9434,
4062722,1,3921317,08/12/2016,0,2405.9,
4062818,1,3797601,02/05/2016,1421.8275,0,
4064028,1,3800670,19/02/2016,2034.1762,0,
4064071,1,3954692,01/11/2016,488.01,0,
4064361,1,3461459,27/05/2013,23.370648,0,
4064509,1,3876652,14/09/2016,766.21,1688.79,
4064645,1,3555130,13/05/2014,730.0584578,0,
4064853,1,3652799,11/01/2015,480.8610576,0,
4065526,1,3473462,29/09/2013,2923.43904,0,
4066545,1,3863329,08/03/2016,15127.623,0,
4067798,1,3649025,02/12/2014,47.9371508,0,
4067808,1,3885109,30/03/2016,926.4915,0,
4068227,1,3869233,10/03/2016,1648.4193,0,
4070326,1,3948796,28/11/2016,5855.07,2.9593,
4070398,1,3623577,26/08/2014,1509.800391,0,
4070547,1,3807306,11/01/2016,3452.2264,0,
4070657,1,3846217,16/04/2016,414.5498,0,
4070974,1,3825148,15/02/2016,769.398,0,
4071590,1,3504336,31/08/2013,1353.40838,0,
4071971,1,3815700,08/02/2016,1509.6114,0,
4072050,1,3744856,16/10/2015,5968.4216922,0,
4073299,1,3423047,31/07/2013,3607.07886,0,
4075121,1,3806635,31/01/2016,52.5907,0,
4075543,1,3496405,28/06/2013,2900.87694,0,
4075663,1,3837134,11/04/2016,1291.2648,0,
4076125,1,3829378,29/05/2016,5599.1026,0,
4076372,1,3876374,20/06/2016,741.0546,0,
4076863,1,3438635,01/10/2013,2802.17504,0,
4076956,1,3548361,29/12/2013,551.4885882,0,
4077380,1,3840556,11/04/2016,1844.8254,0,
4078630,1,3426220,08/06/2013,3079.2456128,0,
