Year,NrPolicy,NrObject,Dt_Exp_Start,Dt_Exp_End,Time_on_book,Customer_Type,D_age,D_age_banded,BonusMalus,D_ZIP,Nr_payments,VEH_type,Veh_type1,Veh_type2,VEH_brand,Construct_year,Capacity,Nr_of_seats,Premium_earned,Sum_insured
2014,3883714,1,01/01/2014,29/09/2014,3,C,55,55 <=  x < 60,13,9900,1,1,private car,CAR,130,2009,3124,5,393.60981488,7252.2355068
2013,3883733,1,01/01/2013,12/01/2013,1,C,57,55 <=  x < 60,2,4430,1,1,private car,CAR,057,2009,1868,2,4.5199153005,2053.8394536
2014,3883772,1,01/01/2014,31/12/2014,3,C,45,45 <=  x < 50,6,4835,1,51,driving school car,CAR,057,2014,1398,5,146.2561719,9382.4462466
2012,3883783,1,30/07/2012,31/12/2012,1,C,43,40 <=  x < 45,12,2665,1,1,private car,CAR,084,1988,2663,5,20.39726001,2288.9041096
2014,3883863,1,01/01/2014,31/12/2014,4,C,45,45 <=  x < 50,0,8135,1,1,private car,CAR,083,2008,1900,5,341.904,24605.4079
2012,3883955,1,01/01/2012,31/12/2012,2,C,43,40 <=  x < 45,0,8135,1,1,private car,CAR,011,2011,1,2,151.22606475,11098.62
2012,3884063,1,13/05/2012,31/12/2012,1,C,43,40 <=  x < 45,5,6400,1,1,private car,CAR,008,2012,1995,5,384.76163934,24450.739904
2014,3884080,1,01/01/2014,31/12/2014,3,C,50,50 <=  x < 55,11,4480,1,6,commercial car <3500 kg,PICKUP,047,2012,2685,3,356.06718904,5828.6465753
2012,3884174,1,05/05/2012,12/05/2012,1,C,43,40 <=  x < 45,9,2565,1,1,private car,CAR,065,2004,1994,5,50.088228415,2357.1780822
2012,3884262,1,14/03/2012,31/12/2012,1,C,31,30 <=  x < 35,4,9950,1,1,private car,CAR,003,2012,1896,5,654.35297732,34016.09589
2015,3884331,1,01/01/2015,16/05/2015,4,C,66,65 <=  x < 70,-1,1885,2,1,private car,CAR,024,2012,1753,2,208.84821215,5118.0712329
2015,3884659,1,01/01/2015,31/12/2015,5,C,46,45 <=  x < 50,0,8135,1,1,private car,CAR,056,2005,1686,2,18.8062,1422.9
2015,3884741,1,01/01/2015,31/12/2015,5,C,46,45 <=  x < 50,0,4000,1,5,commercial car <3100 kg,PICKUP,064,2004,1900,5,149.1954,10631
2012,3884787,1,11/05/2012,31/12/2012,1,S,36,35 <=  x < 40,4,9940,1,1,private car,CAR,064,2009,1870,2,73.658245902,4421.8630137
2012,3884796,1,13/05/2012,31/12/2012,1,C,43,40 <=  x < 45,7,8100,1,5,commercial car <3100 kg,PICKUP,064,2012,1870,3,138.99863279,10487.925203
2012,3884834,1,12/05/2012,31/12/2012,1,C,50,50 <=  x < 55,14,9545,1,5,commercial car <3100 kg,PICKUP,053,2012,2953,6,265.02750492,16935.716471
2013,3884908,1,01/01/2013,31/12/2013,2,C,54,50 <=  x < 55,13,2675,1,1,private car,CAR,716,2011,2997,5,786.18877611,10143.803279
2012,3885028,1,01/01/2012,31/12/2012,2,C,53,50 <=  x < 55,14,4890,1,1,private car,CAR,083,2008,1896,7,406.58668059,20305.527802
2012,3885033,1,13/05/2012,31/12/2012,1,C,43,40 <=  x < 45,11,1069,1,1,private car,CAR,015,2012,2946,5,527.6495082,27281.625288
2013,3885045,1,01/01/2013,31/12/2013,2,S,54,50 <=  x < 55,14,4710,1,1,private car,CAR,031,2001,595,5,479.92676269,22937.944262
2013,3885088,1,01/01/2013,31/12/2013,2,C,44,40 <=  x < 45,3,4466,1,1,private car,CAR,172,2013,1399,5,209.88231973,3559.6721311
2015,3885130,1,01/01/2015,27/03/2015,4,C,46,45 <=  x < 50,11,2780,1,1,private car,CAR,065,2009,1954,2,43.026138356,2164.1535616
2014,3885166,1,01/01/2014,31/12/2014,3,C,45,45 <=  x < 50,6,3350,1,1,private car,CAR,023,2012,1910,5,194.79451562,3727.8429041
2015,3885417,1,01/01/2015,31/12/2015,4,C,46,45 <=  x < 50,5,6400,1,1,private car,CAR,008,2012,1995,5,464.73046986,25231.183562
2013,3885478,1,01/01/2013,30/05/2013,2,C,44,40 <=  x < 45,2,3350,1,1,private car,CAR,057,2012,1398,5,189.31415882,6557.3770492
2015,3885491,1,01/01/2015,31/12/2015,5,C,46,45 <=  x < 50,0,4000,1,1,private car,CAR,064,2009,1600,5,126.5514,8836.66
2012,3885533,1,01/01/2012,31/12/2012,2,C,43,40 <=  x < 45,9,3520,1,1,private car,CAR,024,2007,2496,9,132.40223366,4576.130137
2013,3885551,1,01/01/2013,10/06/2013,2,C,44,40 <=  x < 45,9,7830,1,1,private car,CAR,046,2012,1242,5,72.430327869,4801.1967213
2012,3885849,1,17/03/2012,31/12/2012,1,C,43,40 <=  x < 45,10,7370,1,1,private car,CAR,053,2009,1974,5,318.4136612,13626.027397
2012,3885969,1,08/05/2012,31/12/2012,1,C,43,40 <=  x < 45,5,1269,1,1,private car,CAR,083,2009,1896,5,516.97462623,14927.36
2012,3885973,1,01/01/2012,31/12/2012,2,C,43,40 <=  x < 45,0,8135,1,1,private car,CAR,083,2008,1900,5,328.49581262,24361.79
2015,3886073,1,01/01/2015,28/02/2015,4,C,66,65 <=  x < 70,13,7540,1,6,commercial car <3500 kg,PICKUP,079,2010,4104,3,19.015651507,3511.6953238
2015,3886228,1,01/01/2015,31/12/2015,4,C,46,45 <=  x < 50,16,2680,1,5,commercial car <3100 kg,PICKUP,079,2012,2494,9,414.42575616,7743.3424658
2014,3886248,1,01/01/2014,14/04/2014,3,C,33,30 <=  x < 35,4,9950,1,1,private car,CAR,003,2012,1896,5,210.03236384,7528.6119452
2013,3886469,1,01/01/2013,31/12/2013,2,C,54,50 <=  x < 55,17,6005,1,1,private car,CAR,008,2008,2926,5,601.13604104,15607.808828
2015,3886537,1,01/01/2015,31/12/2015,5,C,46,45 <=  x < 50,0,2655,1,5,commercial car <3100 kg,PICKUP,024,2008,2496,5,3.874494e-4,5409.56
2014,3886715,1,01/01/2014,31/12/2014,3,C,45,45 <=  x < 50,10,1400,1,1,private car,CAR,083,2011,2465,3,335.00405479,5179.1917808
2013,3886756,1,01/01/2013,31/12/2013,2,C,54,50 <=  x < 55,20,4470,1,1,private car,CAR,064,2009,1870,2,115.96230348,5359.395082
2015,3886785,1,01/01/2015,12/11/2015,5,C,46,45 <=  x < 50,14,9300,1,1,private car,CAR,047,2011,2148,5,127.02974795,23883.041096
2012,3886790,1,19/06/2012,31/12/2012,1,C,43,40 <=  x < 45,12,8150,1,1,private car,CAR,024,2010,1753,2,132.92495082,6599.7656986
2012,3886902,1,29/06/2012,31/12/2012,1,C,53,50 <=  x < 55,11,3350,1,6,commercial car <3500 kg,PICKUP,079,2010,4104,3,152.53748197,7720.2739726
2012,3886913,1,01/01/2012,31/12/2012,2,C,43,40 <=  x < 45,0,2655,1,5,commercial car <3100 kg,PICKUP,024,2008,2496,5,129.02491135,9471.174
2012,3887050,1,05/05/2012,31/12/2012,1,C,63,60 <=  x < 65,9,4470,1,1,private car,CAR,023,2012,1910,2,128.01722459,7786.1816488
2012,3887090,1,28/05/2012,31/12/2012,1,C,43,40 <=  x < 45,16,2480,1,1,private car,CAR,003,2012,1896,5,290.1192,23403.140226
2012,3887185,1,12/05/2012,31/12/2012,1,C,43,40 <=  x < 45,11,7960,1,1,private car,CAR,047,2010,2685,5,228.81380177,11327.499616
2013,3887206,1,01/01/2013,31/12/2013,2,C,54,50 <=  x < 55,6,1800,1,6,commercial car <3500 kg,PICKUP,049,2012,2999,3,383.68561662,8070.8516918
2012,3887407,1,21/05/2012,31/12/2012,1,C,43,40 <=  x < 45,12,1400,1,1,private car,CAR,057,2012,1997,5,263.66803279,14319.863014
2014,3887419,1,01/01/2014,31/12/2014,3,C,45,45 <=  x < 50,15,4625,1,5,commercial car <3100 kg,PICKUP,046,2009,2500,5,179.48864548,2080.8443836
2013,3887437,1,01/01/2013,20/09/2013,2,C,54,50 <=  x < 55,8,4625,1,1,private car,CAR,057,2012,2800,3,233.28992779,7909.6174863
2013,3887472,1,01/01/2013,31/12/2013,2,C,44,40 <=  x < 45,11,4540,1,5,commercial car <3100 kg,PICKUP,049,2012,2477,5,550.8732256,13469.596995
2012,3887714,1,08/05/2012,31/12/2012,1,C,63,60 <=  x < 65,15,1885,4,1,private car,CAR,047,2010,2200,5,563.12248696,9874.3949852
2013,3887721,1,01/01/2013,03/08/2013,2,C,54,50 <=  x < 55,7,1400,1,1,private car,CAR,083,2009,1896,2,150.43203389,2398.3606557
2013,3887763,1,01/01/2013,31/12/2013,2,C,44,40 <=  x < 45,10,6060,1,1,private car,CAR,015,2011,1360,5,335.85767204,0
2013,3887921,1,01/01/2013,27/03/2013,1,C,44,40 <=  x < 45,2,1885,1,6,commercial car <3500 kg,PICKUP,049,2012,2977,6,107.88168387,5867.8673689
2015,3887951,1,01/01/2015,31/12/2015,5,C,46,45 <=  x < 50,0,8135,1,1,private car,CAR,011,2011,1,2,106.0066,7940.1352
2013,3888026,1,01/01/2013,31/12/2013,2,C,64,60 <=  x < 65,13,7540,1,6,commercial car <3500 kg,PICKUP,079,2010,4104,3,122.46458026,0
2012,3888153,1,21/05/2012,31/12/2012,1,C,43,40 <=  x < 45,16,2680,1,5,commercial car <3100 kg,PICKUP,079,2012,2494,9,288.62557377,16187.671233
2012,3888157,1,02/05/2012,31/12/2012,1,C,43,40 <=  x < 45,5,5210,1,5,commercial car <3100 kg,PICKUP,057,2010,1868,3,122.0884,3970.8493151
2013,3888271,1,01/01/2013,31/12/2013,2,C,64,60 <=  x < 65,3,1885,4,1,private car,CAR,064,2013,1461,5,847.29336561,252.43300546
2014,3888301,1,01/01/2014,31/12/2014,3,C,45,45 <=  x < 50,2,2665,1,1,private car,CAR,015,2007,1905,2,177.42683484,2228.8561644
2014,3888307,1,01/01/2014,31/12/2014,3,C,45,45 <=  x < 50,0,7350,1,12,motorcycle,MOTORBIKE,228,2012,800,2,410.05,3382.2082192
2015,3888313,1,01/01/2015,31/12/2015,4,C,46,45 <=  x < 50,11,4540,1,5,commercial car <3100 kg,PICKUP,049,2012,2477,5,486.88721918,8858.9041096
2014,3888335,1,01/01/2014,31/12/2014,3,C,55,55 <=  x < 60,11,3350,1,6,commercial car <3500 kg,PICKUP,079,2010,4104,3,300.21631452,7356.1643836
2013,3888508,1,01/01/2013,31/12/2013,2,C,44,40 <=  x < 45,0,7350,1,1,private car,CAR,023,2012,1910,2,471.05481509,7641.5175683
2014,3888568,1,01/01/2014,31/12/2014,3,S,54,50 <=  x < 55,10,7630,1,70,tow-car,TRUCK,401,2011,1,1,487.95811644,13855.375397
2014,3888617,1,01/01/2014,08/05/2014,3,C,55,55 <=  x < 60,8,3701,1,1,private car,CAR,023,2012,1910,5,32.382246575,3507.5086027
2012,3888680,1,07/04/2012,31/12/2012,1,S,53,50 <=  x < 55,12,8700,1,1,private car,CAR,015,2012,1398,2,173.1015,9194.6263562
2012,3888682,1,21/05/2012,31/12/2012,1,C,43,40 <=  x < 45,0,7350,1,12,motorcycle,MOTORBIKE,031,2012,954,2,323.60219262,7273.9726027
2013,3888741,1,01/01/2013,31/12/2013,2,C,54,50 <=  x < 55,6,2970,1,5,commercial car <3100 kg,PICKUP,015,2012,1868,3,295.76874467,2890.0016164
2014,3888813,1,01/01/2014,31/12/2014,3,C,45,45 <=  x < 50,16,2480,1,1,private car,CAR,003,2012,1896,5,409.33,0
2012,3888930,1,31/03/2012,31/12/2012,1,C,51,50 <=  x < 55,15,1350,2,1,private car,CAR,057,2012,1997,5,361.67789231,14510.794521
2013,3888947,1,01/01/2013,31/12/2013,2,C,44,40 <=  x < 45,13,2510,1,1,private car,CAR,023,2012,1910,2,299.20357596,6014.1540984
2012,3888962,1,12/02/2012,31/12/2012,1,C,53,50 <=  x < 55,9,2200,1,1,private car,CAR,057,2012,1997,2,244.55082192,11931.973973
2012,3888978,1,23/06/2012,31/12/2012,1,C,43,40 <=  x < 45,2,2665,1,1,private car,CAR,015,2007,1905,2,67.241495082,2548.6027397
2012,3889022,1,27/03/2012,31/12/2012,1,C,43,40 <=  x < 45,11,2780,1,1,private car,CAR,065,2009,1954,2,111.86053552,7056.9665753
2014,3889093,1,01/01/2014,31/12/2014,3,C,55,55 <=  x < 60,13,3810,1,1,private car,CAR,064,2011,1461,2,171.92057534,3461.8540274
2014,3889123,1,01/01/2014,06/01/2014,3,C,65,65 <=  x < 70,8,2925,2,1,private car,CAR,003,2012,1896,5,12.180652174,612.16438356
2012,3889130,1,27/05/2012,31/12/2012,1,C,53,50 <=  x < 55,3,3550,1,1,private car,CAR,083,2012,1198,5,90.3835625,3515.630137
2014,3889252,1,01/01/2014,31/12/2014,3,C,45,45 <=  x < 50,13,2510,1,1,private car,CAR,023,2012,1910,2,297.32048877,5389.7501644
2014,3889255,1,01/01/2014,09/05/2014,3,C,45,45 <=  x < 50,10,3850,1,5,commercial car <3100 kg,PICKUP,023,2008,2800,3,57.944575342,1775.408274
2013,3889282,1,01/01/2013,31/12/2013,3,C,54,50 <=  x < 55,11,2490,1,51,driving school car,CAR,047,2007,2151,5,277.84314167,18207.650273
2014,3889350,1,01/01/2014,30/11/2014,3,C,45,45 <=  x < 50,5,5210,1,5,commercial car <3100 kg,PICKUP,057,2010,1868,3,169.48157824,6663.0136986
2013,3889371,1,01/01/2013,08/06/2013,2,C,44,40 <=  x < 45,5,1269,1,1,private car,CAR,083,2009,1896,5,272.53109508,8251.3136612
2012,3889382,1,16/04/2012,31/12/2012,1,C,33,30 <=  x < 35,3,1749,1,1,private car,CAR,024,2012,1399,2,221.85629508,10658.860274
2014,3889501,1,01/01/2014,31/12/2014,3,S,45,45 <=  x < 50,14,4940,1,1,private car,CAR,015,2012,1997,2,155.10664055,3668.0767123
2014,3889517,1,01/01/2014,31/12/2014,3,C,55,55 <=  x < 60,3,3550,1,1,private car,CAR,083,2012,1198,5,547.07256,6061.616
2013,3889609,1,01/01/2013,19/05/2013,2,C,64,60 <=  x < 65,8,4690,1,5,commercial car <3100 kg,PICKUP,023,2012,1900,2,63.841637705,3436.1529781
2014,3889651,1,01/01/2014,31/12/2014,3,C,75,75 <=  x < 80,2,6000,1,1,private car,CAR,069,2012,1896,5,581.46809178,8527.4794521
2013,3889661,1,01/01/2013,31/12/2013,2,C,39,35 <=  x < 40,15,3081,1,1,private car,CAR,065,2011,1996,2,225.36278267,6214.7368844
2012,3889664,1,23/05/2012,16/10/2012,1,C,43,40 <=  x < 45,4,6005,1,91,articulated vehicle,TRUCK,084,2005,12130,31,231.84824336,12463.561644
2014,3889669,1,01/01/2014,31/12/2014,3,C,55,55 <=  x < 60,6,2970,1,5,commercial car <3100 kg,PICKUP,015,2012,1868,3,234.7688,2712.5728767
2014,3889806,1,01/01/2014,31/12/2014,3,C,55,55 <=  x < 60,5,3260,1,1,private car,CAR,053,2012,2488,5,503.8727063,9427.0691507
2015,3889810,1,01/01/2015,31/12/2015,4,C,56,55 <=  x < 60,20,4470,1,1,private car,CAR,064,2009,1870,2,89.751232877,4338.0821918
2014,3889818,1,01/01/2014,31/12/2014,3,C,55,55 <=  x < 60,3,3350,1,1,private car,CAR,056,2009,1995,5,356.71650959,9105.1915068
2014,3889853,1,01/01/2014,31/12/2014,3,C,45,45 <=  x < 50,15,2070,1,1,private car,CAR,047,2012,2148,5,743.44463342,15672.071397
2012,3889876,1,13/05/2012,31/12/2012,1,C,43,40 <=  x < 45,12,1400,1,1,private car,CAR,008,2011,2979,5,585.62971202,29045.460822
2012,3889915,1,08/05/2012,31/12/2012,1,C,48,45 <=  x < 50,16,8600,1,1,private car,CAR,003,2012,1896,5,480.18060656,25362.453699
2015,3889964,1,01/01/2015,31/12/2015,5,C,46,45 <=  x < 50,1,2655,1,5,commercial car <3100 kg,PICKUP,057,2014,1997,5,262.44889069,18887
2012,3889994,1,31/05/2012,31/12/2012,1,C,63,60 <=  x < 65,10,4470,1,1,private car,CAR,057,2010,1900,5,98.037885246,5407.3972603
2013,3890016,1,01/01/2013,31/12/2013,2,C,64,60 <=  x < 65,8,2620,1,1,private car,CAR,064,2012,1149,5,345.77638296,2093.2523754
2012,3890395,1,21/04/2012,31/12/2012,1,C,53,50 <=  x < 55,9,3260,1,1,private car,CAR,091,2012,1896,2,348.96680328,15657.628767
2015,3890406,1,01/01/2015,31/12/2015,4,C,56,55 <=  x < 60,11,6400,2,6,commercial car <3500 kg,PICKUP,049,2013,2477,5,685.30430718,11000
2012,3890435,1,07/04/2012,31/12/2012,1,S,53,50 <=  x < 55,0,3430,2,1,private car,CAR,056,2009,1000,5,56.550855738,4584.6479211
2015,3890466,1,01/01/2015,31/12/2015,4,C,51,50 <=  x < 55,16,8600,1,1,private car,CAR,003,2012,1896,5,671.02843397,11392.421918
2012,3890534,1,17/05/2012,31/12/2012,1,C,63,60 <=  x < 65,4,1885,2,1,private car,CAR,024,2012,1753,2,229.01468736,10082.191781
2012,3890635,1,14/05/2012,31/12/2012,1,C,43,40 <=  x < 45,10,8401,1,1,private car,CAR,008,2012,2497,5,484.56498545,38423.013699
2012,3890671,1,10/04/2012,31/12/2012,1,C,53,50 <=  x < 55,12,2200,1,1,private car,CAR,008,2008,1998,5,381.92076503,14429.589041
2014,3890680,1,01/01/2014,16/05/2014,3,C,65,65 <=  x < 70,8,1885,1,6,commercial car <3500 kg,PICKUP,064,2012,2490,7,94.712784658,4774.5315068
2012,3890683,1,01/01/2012,31/12/2012,4,C,43,40 <=  x < 45,-1,7350,1,12,motorcycle,MOTORBIKE,075,2009,645,2,79.717917696,3236.0352055
2015,3890701,1,01/01/2015,24/08/2015,4,S,35,35 <=  x < 40,3,4905,1,1,private car,CAR,064,2011,1149,5,136.87363613,4025.7863014
2015,3890710,1,01/01/2015,02/04/2015,4,C,56,55 <=  x < 60,10,2510,4,1,private car,CAR,031,2011,1246,5,50.758208696,57.108493151
2013,3890729,1,01/01/2013,27/05/2013,2,S,27,25 <=  x < 30,3,4770,1,5,commercial car <3100 kg,PICKUP,064,2012,1461,2,143.9704776,5609.442623
2015,3890732,1,01/01/2015,10/08/2015,4,C,46,45 <=  x < 50,14,6400,1,1,private car,CAR,047,2012,2148,5,410.92484862,42354.142466
2013,3890809,1,01/01/2013,31/12/2013,2,C,74,70 <=  x < 75,2,6000,1,1,private car,CAR,069,2012,1896,5,515.96705538,10586.065574
2013,3890822,1,01/01/2013,31/12/2013,2,S,44,40 <=  x < 45,14,4940,1,1,private car,CAR,015,2012,1997,2,177.68701675,3852.4786885
2015,3890906,1,01/01/2015,31/12/2015,4,S,51,50 <=  x < 55,14,2230,1,1,private car,CAR,047,2008,2996,5,357.43305068,8219.6013699
2013,3891038,1,01/01/2013,31/12/2013,2,C,44,40 <=  x < 45,0,7350,1,1,private car,CAR,031,2012,1686,5,320.09971525,9827.8688525
2015,3891161,1,01/01/2015,31/12/2015,4,S,55,55 <=  x < 60,10,7630,1,70,tow-car,TRUCK,401,2011,1,1,495.77770685,13855.375397
2012,3891208,1,28/05/2012,31/12/2012,1,S,26,25 <=  x < 30,3,4770,1,5,commercial car <3100 kg,PICKUP,064,2012,1461,2,209.96497268,8122.739726
2013,3891270,1,01/01/2013,31/12/2013,2,S,52,50 <=  x < 55,16,3510,1,5,commercial car <3100 kg,PICKUP,064,2012,1870,3,225.34324918,1743.4580754
2012,3891322,1,30/05/2012,31/12/2012,1,C,53,50 <=  x < 55,5,3350,1,1,private car,CAR,079,2012,1995,2,212.63287869,13196.712329
2012,3891354,1,12/03/2012,31/12/2012,1,S,58,55 <=  x < 60,14,7370,1,6,commercial car <3500 kg,PICKUP,049,2001,3298,3,143.63114754,6061.6438356
2014,3891431,1,01/01/2014,31/12/2014,3,C,45,45 <=  x < 50,0,7350,1,12,motorcycle,MOTORBIKE,008,2012,1130,2,624.4326,4919.2423562
2013,3891476,1,01/01/2013,31/12/2013,2,C,54,50 <=  x < 55,4,6360,1,1,private car,CAR,064,2012,1390,5,292.40647703,6955.6967213
2012,3891482,1,28/05/2012,31/12/2012,1,C,53,50 <=  x < 55,17,1769,1,1,private car,CAR,057,2012,2179,7,295.48530055,22786.97111
2012,3891505,1,31/01/2012,31/12/2012,1,C,43,40 <=  x < 45,10,1885,1,1,private car,CAR,057,2009,1868,2,177.61505663,8076.7123288
2015,3891531,1,01/01/2015,31/12/2015,5,C,46,45 <=  x < 50,15,7370,1,1,private car,CAR,056,2011,1199,5,0,7217.2109589
2013,3891795,1,01/01/2013,31/12/2013,2,C,64,60 <=  x < 65,8,7700,1,1,private car,CAR,064,2010,1900,2,232.78538064,2828.8032787
2013,3891851,1,01/01/2013,12/11/2013,2,C,54,50 <=  x < 55,11,2565,2,6,commercial car <3500 kg,PICKUP,024,2012,2402,7,265.96870874,9331.420765
2015,3891878,1,01/01/2015,31/12/2015,4,C,46,45 <=  x < 50,-1,7350,1,6,commercial car <3500 kg,PICKUP,079,2012,2494,3,508.5653,8594.8051077
2013,3891933,1,01/01/2013,31/03/2013,2,C,44,40 <=  x < 45,4,4702,1,6,commercial car <3500 kg,PICKUP,049,2012,2977,3,168.77924153,7655.7941221
2012,3891989,1,17/03/2012,31/12/2012,1,S,58,55 <=  x < 60,14,7370,1,8,truck up to 10 tn,TRUCK,049,2004,3298,3,128.36065574,6078.0821918
2014,3892017,1,01/01/2014,31/12/2014,3,C,65,65 <=  x < 70,9,3220,1,1,private car,CAR,064,2012,1461,2,294.48409121,1875.9616438
2013,3892043,1,01/01/2013,31/12/2013,2,C,44,40 <=  x < 45,9,4524,2,91,articulated vehicle,TRUCK,064,2009,11956,2,654.17580994,15232.786885
2013,3892106,1,01/01/2013,31/12/2013,2,S,33,30 <=  x < 35,3,4905,1,1,private car,CAR,064,2011,1149,5,302.54516784,4603.7704918
2015,3892108,1,01/01/2015,31/12/2015,4,C,46,45 <=  x < 50,12,2720,1,1,private car,CAR,075,2006,1896,5,162.51119836,3589.170411
2013,3892184,1,01/01/2013,07/05/2013,2,C,44,40 <=  x < 45,11,9545,1,1,private car,CAR,057,2012,1398,2,70.333971585,4988.5877158
2013,3892194,1,01/01/2013,31/12/2013,2,C,44,40 <=  x < 45,2,1400,1,1,private car,CAR,057,2010,1905,2,176.59060428,3327.9943169
2015,3892450,1,01/01/2015,31/12/2015,5,C,46,45 <=  x < 50,9,2120,1,1,private car,CAR,079,2011,2982,8,837.18410959,21071.243836
2012,3892470,1,12/04/2012,28/05/2012,1,C,43,40 <=  x < 45,11,7320,1,1,private car,CAR,015,2009,1997,5,45.86284752,13822.027397
2013,3892481,1,01/01/2013,31/12/2013,2,C,44,40 <=  x < 45,12,2665,1,1,private car,CAR,084,1988,2663,5,0,3202.4726776
2012,3892604,1,01/05/2012,31/12/2012,1,C,43,40 <=  x < 45,0,6060,1,1,private car,CAR,039,2009,2494,7,358.90573223,15941.847945
2014,3892664,1,01/01/2014,31/12/2014,3,C,55,55 <=  x < 60,11,2540,1,1,private car,CAR,047,2012,2185,5,639.3989863,13795.19726
2012,3892701,1,20/02/2012,31/12/2012,1,S,53,50 <=  x < 55,14,2240,1,5,commercial car <3100 kg,PICKUP,049,2012,2477,5,504.41951096,29305.356164
2014,3892815,1,01/01/2014,31/12/2014,3,C,45,45 <=  x < 50,0,6060,1,1,private car,CAR,039,2009,2494,7,616.1106,2227.5
2013,3892839,1,01/01/2013,30/10/2013,2,C,64,60 <=  x < 65,12,2775,1,57,truck over 20 tn,TRUCK,098,2002,9603,3,40.084045082,3651.6393443
2013,3892951,1,01/01/2013,31/12/2013,2,C,56,55 <=  x < 60,11,3560,1,1,private car,CAR,238,2008,2299,5,355.19220705,7185.9016393
2012,3893013,1,11/01/2012,31/12/2012,1,C,49,45 <=  x < 50,18,4775,1,1,private car,CAR,008,2010,1951,5,372.36776712,29936.469178
2015,3893025,1,01/01/2015,11/03/2015,4,C,56,55 <=  x < 60,11,8000,1,1,private car,CAR,064,2012,1461,2,44.834876712,2326.0107945
2013,3893175,1,01/01/2013,31/12/2013,2,C,44,40 <=  x < 45,3,3750,1,1,private car,CAR,056,2012,1200,5,59.3782,14280.75
2014,3893279,1,01/01/2014,17/03/2014,3,C,65,65 <=  x < 70,8,2620,1,1,private car,CAR,064,2012,1149,5,57.619577049,2141.3910975
2012,3893288,1,01/06/2012,31/12/2012,1,C,43,40 <=  x < 45,8,3750,1,1,private car,CAR,079,2009,998,5,89.084808743,3588.1643836
2013,3893311,1,01/01/2013,31/12/2013,2,C,54,50 <=  x < 55,9,2200,1,1,private car,CAR,057,2012,1997,2,318.83130923,1531.9672131
2013,3893319,1,01/01/2013,22/06/2013,2,C,54,50 <=  x < 55,11,3810,1,1,private car,CAR,023,2010,1242,5,67.667212842,3489.431694
2015,3893342,1,01/01/2015,31/12/2015,4,C,46,45 <=  x < 50,0,7350,1,12,motorcycle,MOTORBIKE,097,2012,636,2,110.721,3540.2739726
2013,3893388,1,01/01/2013,31/12/2013,2,C,44,40 <=  x < 45,-2,7350,1,6,commercial car <3500 kg,PICKUP,047,2012,2686,3,148.24109177,9683.9226148
2013,3893391,1,01/01/2013,31/12/2013,2,C,52,50 <=  x < 55,11,8000,1,1,private car,CAR,015,2013,1868,2,103.41617169,5924.4304918
2013,3893461,1,01/01/2013,31/12/2013,2,C,44,40 <=  x < 45,0,6060,1,1,private car,CAR,057,2008,1761,5,361.54260427,0
2015,3893468,1,01/01/2015,29/04/2015,4,C,56,55 <=  x < 60,11,2540,1,1,private car,CAR,047,2012,2185,5,194.22045425,13171.506849
2013,3893492,1,01/01/2013,31/12/2013,2,C,64,60 <=  x < 65,15,3560,1,1,private car,CAR,057,2012,1998,2,170.05523213,4573.8353825
2014,3893543,1,01/01/2014,30/11/2014,3,C,55,55 <=  x < 60,15,8200,2,1,private car,CAR,057,2010,1868,2,98.297692308,2141.9413151
2015,3893556,1,01/01/2015,07/03/2015,4,C,56,55 <=  x < 60,6,2970,1,5,commercial car <3100 kg,PICKUP,015,2012,1868,3,39.965757534,1659.0564384
2012,3893611,1,08/05/2012,31/12/2012,1,C,43,40 <=  x < 45,11,9545,1,1,private car,CAR,057,2012,1398,2,130.77722842,9395.9768959
2015,3893636,1,01/01/2015,19/05/2015,4,C,56,55 <=  x < 60,4,6360,1,1,private car,CAR,064,2012,1390,5,103.82515068,5689.3808219
2013,3893642,1,01/01/2013,31/12/2013,2,C,44,40 <=  x < 45,0,6060,1,1,private car,CAR,039,2009,2494,7,671.42895735,0
2013,3893644,1,01/01/2013,04/08/2013,2,S,50,50 <=  x < 55,14,7800,2,1,private car,CAR,083,2011,1595,4,152.93060656,7680.4787705
2012,3893674,1,01/01/2012,31/12/2012,2,C,43,40 <=  x < 45,4,4920,1,6,commercial car <3500 kg,PICKUP,240,2006,2800,3,225.16016142,6430.76
2014,3893747,1,01/01/2014,31/12/2014,3,C,55,55 <=  x < 60,13,4480,1,1,private car,CAR,075,2012,1997,5,350.60585753,0
2012,3893768,1,07/05/2012,31/12/2012,1,C,53,50 <=  x < 55,13,6400,4,1,private car,CAR,053,2011,2184,2,261.44521739,4955.9996712
2014,3893844,1,01/01/2014,24/12/2014,3,C,45,45 <=  x < 50,14,6400,1,1,private car,CAR,064,2011,1870,5,198.19680648,12810.624438
2012,3893924,1,01/01/2012,09/04/2012,1,C,53,50 <=  x < 55,7,2200,1,1,private car,CAR,008,2008,1951,5,214.94306849,30216.986301
2014,3894026,1,01/01/2014,31/12/2014,3,C,46,45 <=  x < 50,9,5385,1,1,private car,CAR,064,2012,1461,2,160.3358674,3496.6246575
2014,3894053,1,01/01/2014,31/12/2014,4,C,55,55 <=  x < 60,14,3870,1,1,private car,CAR,064,2011,1900,2,129.38249973,6663.665589
